candidate_id,source,title,composer_normalized,grade,grade_source,predicted_grade,composite_percentile,midi_max_pct,max_chord_stack_pct,voice_count_max_pct,polyphonic_measure_ratio_pct,measure_count_pct
mutopia:ftp/GiulianiM/O100/GiulianiOp100No9/GiulianiOp100No9#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,38.8,8.3,54.9,19.8,60.6,50.4
mutopia:ftp/GiulianiM/O59/giuliani-op59n01/giuliani-op59n01#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,5,34.7,3.1,54.9,19.8,60.6,35.3
mutopia:ftp/GiulianiM/O59/giuliani-op59n02/giuliani-op59n02#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,37.1,3.1,54.9,19.8,60.6,47.1
mutopia:ftp/GiulianiM/O59/giuliani-op59n03/giuliani-op59n03#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,38.2,6.4,54.9,19.8,60.6,49.2
mutopia:ftp/GiulianiM/O59/giuliani-op59n04/giuliani-op59n04#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,5,33.6,3.1,54.9,19.8,60.6,29.8
mutopia:ftp/GiulianiM/O59/giuliani-op59n05/giuliani-op59n05#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,45.6,3.1,91.4,19.8,60.6,53.2
mutopia:ftp/GiulianiM/O59/giuliani-op59n06/giuliani-op59n06#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,5,34.3,6.4,54.9,19.8,60.6,29.8
mutopia:ftp/GiulianiM/O59/giuliani-op59n07/giuliani-op59n07#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,38.2,6.4,54.9,19.8,60.6,49.2
mutopia:ftp/GiulianiM/O59/giuliani-op59n08/giuliani-op59n08#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,36.9,6.4,54.9,19.8,60.6,42.9
mutopia:ftp/GiulianiM/O59/giuliani-op59n09/giuliani-op59n09#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,38.4,6.4,54.9,19.8,60.6,50.4
mutopia:ftp/GiulianiM/O59/giuliani-op59n10/giuliani-op59n10#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,44.1,6.4,91.4,19.8,60.6,42.1
mutopia:ftp/GiulianiM/O59/giuliani-op59n11/giuliani-op59n11#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,36.0,9.6,54.9,19.8,60.6,35.3
mutopia:ftp/GiulianiM/O59/giuliani-op59n13/giuliani-op59n13#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,41.3,9.6,91.4,19.8,60.6,25.0
mutopia:ftp/GiulianiM/O59/giuliani-op59n15/giuliani-op59n15#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,45.3,6.4,54.9,19.8,60.6,84.9
mutopia:ftp/GiulianiM/O59/giuliani-op59n16/giuliani-op59n16#movement01,mutopia,16 Studies for the Guitar,Mauro Giuliani,,,6,49.0,12.5,91.4,19.8,60.6,60.9
mutopia:ftp/HoretzkyF/horetzky1/horetzky1#movement01,mutopia,Nº. 1. March by Rossini.,Felix Horetzky,,,6,44.8,80.8,16.2,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky1/horetzky1#movement02,mutopia,Nº. 1. March by Rossini.,Felix Horetzky,,,6,44.8,80.8,16.2,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky10/horetzky10#movement01,mutopia,Nº. 10. Untitled.,Felix Horetzky,,,6,41.1,63.6,16.2,59.8,60.6,5.2
mutopia:ftp/HoretzkyF/horetzky10/horetzky10#movement02,mutopia,Nº. 10. Untitled.,Felix Horetzky,,,5,24.1,20.3,16.2,19.8,60.6,3.6
mutopia:ftp/HoretzkyF/horetzky11/horetzky11#movement01,mutopia,Nº. 11. German Air.,Felix Horetzky,,,6,47.1,92.5,16.2,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky11/horetzky11#movement02,mutopia,Nº. 11. German Air.,Felix Horetzky,,,6,47.1,92.5,16.2,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky12/horetzky12#movement01,mutopia,Nº. 12. Russian Hymn.,Felix Horetzky,,,6,43.8,27.8,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky12/horetzky12#movement02,mutopia,Nº. 12. Russian Hymn.,Felix Horetzky,,,6,43.8,27.8,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky13/horetzky13#movement01,mutopia,"Nº. 13. John Anderson, My Jo.",Felix Horetzky,,,6,54.5,80.8,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky13/horetzky13#movement02,mutopia,"Nº. 13. John Anderson, My Jo.",Felix Horetzky,,,6,54.5,80.8,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky14/horetzky14#movement01,mutopia,Nº. 14. Tyrolian Air.,Felix Horetzky,,,6,39.1,36.5,54.9,19.8,60.6,23.5
mutopia:ftp/HoretzkyF/horetzky14/horetzky14#movement02,mutopia,Nº. 14. Tyrolian Air.,Felix Horetzky,,,6,39.1,36.5,54.9,19.8,60.6,23.5
mutopia:ftp/HoretzkyF/horetzky15/horetzky15#movement01,mutopia,Nº. 15. Danish Air.,Felix Horetzky,,,5,33.0,27.8,54.9,19.8,60.6,1.8
mutopia:ftp/HoretzkyF/horetzky15/horetzky15#movement02,mutopia,Nº. 15. Danish Air.,Felix Horetzky,,,5,33.0,27.8,54.9,19.8,60.6,1.8
mutopia:ftp/HoretzkyF/horetzky16/horetzky16#movement01,mutopia,Nº. 16. Cherubini's Air.,Felix Horetzky,,,6,43.2,36.5,54.9,59.8,60.6,4.2
mutopia:ftp/HoretzkyF/horetzky16/horetzky16#movement02,mutopia,Nº. 16. Cherubini's Air.,Felix Horetzky,,,6,43.2,36.5,54.9,59.8,60.6,4.2
mutopia:ftp/HoretzkyF/horetzky17/horetzky17#movement01,mutopia,Nº. 17. Polish Hymn.,Felix Horetzky,,,5,33.5,27.8,54.9,19.8,60.6,4.6
mutopia:ftp/HoretzkyF/horetzky17/horetzky17#movement02,mutopia,Nº. 17. Polish Hymn.,Felix Horetzky,,,5,33.5,27.8,54.9,19.8,60.6,4.6
mutopia:ftp/HoretzkyF/horetzky18/horetzky18#movement01,mutopia,Nº. 18. Kelvin Grove.,Felix Horetzky,,,6,35.3,36.5,16.2,59.8,60.6,3.6
mutopia:ftp/HoretzkyF/horetzky18/horetzky18#movement02,mutopia,Nº. 18. Kelvin Grove.,Felix Horetzky,,,6,35.3,36.5,16.2,59.8,60.6,3.6
mutopia:ftp/HoretzkyF/horetzky19/horetzky19#movement01,mutopia,Nº. 19. Podolian Air.,Felix Horetzky,,,6,45.6,36.5,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky19/horetzky19#movement02,mutopia,Nº. 19. Podolian Air.,Felix Horetzky,,,6,45.6,36.5,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky2/horetzky2#movement01,mutopia,Nº. 2. Russian Air.,Felix Horetzky,,,6,50.5,36.5,54.9,59.8,60.6,40.9
mutopia:ftp/HoretzkyF/horetzky2/horetzky2#movement02,mutopia,Nº. 2. Russian Air.,Felix Horetzky,,,6,50.5,36.5,54.9,59.8,60.6,40.9
mutopia:ftp/HoretzkyF/horetzky20/horetzky20#movement01,mutopia,Nº. 20. Fra Tante Angoscie.,Felix Horetzky,,,6,54.2,27.8,54.9,92.4,60.6,35.3
mutopia:ftp/HoretzkyF/horetzky20/horetzky20#movement02,mutopia,Nº. 20. Fra Tante Angoscie.,Felix Horetzky,,,6,54.2,27.8,54.9,92.4,60.6,35.3
mutopia:ftp/HoretzkyF/horetzky21/horetzky21#movement01,mutopia,Nº. 21. Au Clair De la Lune.,Felix Horetzky,,,5,26.6,20.3,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky21/horetzky21#movement02,mutopia,Nº. 21. Au Clair De la Lune.,Felix Horetzky,,,5,26.6,20.3,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky22/horetzky22#movement01,mutopia,Nº. 22. Dutch Air.,Felix Horetzky,,,6,37.3,27.8,54.9,19.8,60.6,23.5
mutopia:ftp/HoretzkyF/horetzky22/horetzky22#movement02,mutopia,Nº. 22. Dutch Air.,Felix Horetzky,,,6,37.3,27.8,54.9,19.8,60.6,23.5
mutopia:ftp/HoretzkyF/horetzky23/horetzky23#movement01,mutopia,Nº. 23. Portuguese Hymn.,Felix Horetzky,,,6,38.0,27.8,54.9,19.8,60.6,26.8
mutopia:ftp/HoretzkyF/horetzky23/horetzky23#movement02,mutopia,Nº. 23. Portuguese Hymn.,Felix Horetzky,,,6,38.0,27.8,54.9,19.8,60.6,26.8
mutopia:ftp/HoretzkyF/horetzky24/horetzky24#movement01,mutopia,Nº. 24. Air by Gelinek.,Felix Horetzky,,,6,48.4,50.7,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky24/horetzky24#movement02,mutopia,Nº. 24. Air by Gelinek.,Felix Horetzky,,,6,48.4,50.7,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky25/horetzky25#movement01,mutopia,Nº. 25. Pyrenese Melody.,Felix Horetzky,,,6,44.8,71.4,16.2,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky25/horetzky25#movement02,mutopia,Nº. 25. Pyrenese Melody.,Felix Horetzky,,,6,44.8,71.4,16.2,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky26/horetzky26#movement01,mutopia,Nº. 26. Polish Air.,Felix Horetzky,,,5,31.0,36.5,16.2,19.8,60.6,21.9
mutopia:ftp/HoretzkyF/horetzky26/horetzky26#movement02,mutopia,Nº. 26. Polish Air.,Felix Horetzky,,,5,31.0,36.5,16.2,19.8,60.6,21.9
mutopia:ftp/HoretzkyF/horetzky27/horetzky27#movement01,mutopia,Nº. 27. Scotch Air.,Felix Horetzky,,,6,38.7,80.8,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky27/horetzky27#movement02,mutopia,Nº. 27. Scotch Air.,Felix Horetzky,,,6,38.7,80.8,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky28/horetzky28#movement01,mutopia,Nº. 28. Pleyel's Hymn.,Felix Horetzky,,,6,35.9,27.8,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky28/horetzky28#movement02,mutopia,Nº. 28. Pleyel's Hymn.,Felix Horetzky,,,6,35.9,27.8,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky29/horetzky29#movement01,mutopia,Nº. 29. Scotch Air. “Donald.”,Felix Horetzky,,,7,56.9,80.8,54.9,59.8,60.6,28.3
mutopia:ftp/HoretzkyF/horetzky29/horetzky29#movement02,mutopia,Nº. 29. Scotch Air. “Donald.”,Felix Horetzky,,,7,56.9,80.8,54.9,59.8,60.6,28.3
mutopia:ftp/HoretzkyF/horetzky3/horetzky3#movement01,mutopia,Nº. 3. Andante by Beethoven.,Felix Horetzky,,,7,61.3,80.8,54.9,59.8,60.6,50.4
mutopia:ftp/HoretzkyF/horetzky3/horetzky3#movement02,mutopia,Nº. 3. Andante by Beethoven.,Felix Horetzky,,,7,61.3,80.8,54.9,59.8,60.6,50.4
mutopia:ftp/HoretzkyF/horetzky30/horetzky30#movement01,mutopia,Nº. 30. Sicilian Mariner's Hymn,Felix Horetzky,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky30/horetzky30#movement02,mutopia,Nº. 30. Sicilian Mariner's Hymn,Felix Horetzky,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky31/horetzky31#movement01,mutopia,Nº. 31. Auld Lang Syne.,Felix Horetzky,,,6,46.5,80.8,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky31/horetzky31#movement02,mutopia,Nº. 31. Auld Lang Syne.,Felix Horetzky,,,6,46.5,80.8,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky32/horetzky32#movement01,mutopia,Nº. 32. German Air.,Felix Horetzky,,,6,37.9,36.5,16.2,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky32/horetzky32#movement02,mutopia,Nº. 32. German Air.,Felix Horetzky,,,6,37.9,36.5,16.2,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky33/horetzky33#movement01,mutopia,Nº. 33. Scots Wha Hae Wi' Wallace Bled.,Felix Horetzky,,,6,41.4,36.5,54.9,19.8,60.6,35.3
mutopia:ftp/HoretzkyF/horetzky33/horetzky33#movement02,mutopia,Nº. 33. Scots Wha Hae Wi' Wallace Bled.,Felix Horetzky,,,6,41.4,36.5,54.9,19.8,60.6,35.3
mutopia:ftp/HoretzkyF/horetzky34/horetzky34#movement01,mutopia,Nº. 34. Vive Henri Quatre.,Felix Horetzky,,,6,41.6,42.9,54.9,19.8,60.6,29.8
mutopia:ftp/HoretzkyF/horetzky34/horetzky34#movement02,mutopia,Nº. 34. Vive Henri Quatre.,Felix Horetzky,,,6,41.6,42.9,54.9,19.8,60.6,29.8
mutopia:ftp/HoretzkyF/horetzky35/horetzky35#movement01,mutopia,Nº. 35. Air from the Ballet of Nina.,Felix Horetzky,,,7,56.8,92.5,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky35/horetzky35#movement02,mutopia,Nº. 35. Air from the Ballet of Nina.,Felix Horetzky,,,7,56.8,92.5,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky36/horetzky36#movement01,mutopia,Nº. 36. Danish Air.,Felix Horetzky,,,6,43.3,63.6,16.2,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky36/horetzky36#movement02,mutopia,Nº. 36. Danish Air.,Felix Horetzky,,,6,43.3,63.6,16.2,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky37/horetzky37#movement01,mutopia,Nº. 37. Post Horn Waltz.,Felix Horetzky,,,6,43.0,63.6,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky37/horetzky37#movement02,mutopia,Nº. 37. Post Horn Waltz.,Felix Horetzky,,,6,43.0,63.6,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky38/horetzky38#movement01,mutopia,Nº. 38. Old German Air.,Felix Horetzky,,,5,29.9,36.5,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky38/horetzky38#movement02,mutopia,Nº. 38. Old German Air.,Felix Horetzky,,,5,29.9,36.5,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky39/horetzky39#movement01,mutopia,Nº. 39. Air.,Felix Horetzky,,,6,38.7,80.8,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky39/horetzky39#movement02,mutopia,Nº. 39. Air.,Felix Horetzky,,,6,38.7,80.8,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky4/horetzky4#movement01,mutopia,Nº. 4. The Last Rose of Summer.,Felix Horetzky,,,6,41.9,27.8,54.9,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky4/horetzky4#movement02,mutopia,Nº. 4. The Last Rose of Summer.,Felix Horetzky,,,6,41.9,27.8,54.9,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky40/horetzky40#movement01,mutopia,Nº. 40. Polish Air . Krakoviak.,Felix Horetzky,,,6,37.9,36.5,16.2,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky40/horetzky40#movement02,mutopia,Nº. 40. Polish Air . Krakoviak.,Felix Horetzky,,,6,37.9,36.5,16.2,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky41/horetzky41#movement01,mutopia,Nº. 41. Scotch Air.,Felix Horetzky,,,6,44.8,80.8,16.2,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky41/horetzky41#movement02,mutopia,Nº. 41. Scotch Air.,Felix Horetzky,,,6,44.8,80.8,16.2,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky42/horetzky42#movement01,mutopia,Nº. 42. Swedish Air.,Felix Horetzky,,,6,41.8,63.6,54.9,19.8,60.6,10.0
mutopia:ftp/HoretzkyF/horetzky42/horetzky42#movement02,mutopia,Nº. 42. Swedish Air.,Felix Horetzky,,,6,41.8,63.6,54.9,19.8,60.6,10.0
mutopia:ftp/HoretzkyF/horetzky43/horetzky43#movement01,mutopia,Nº. 43. Danish Air.,Felix Horetzky,,,6,54.5,80.8,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky43/horetzky43#movement02,mutopia,Nº. 43. Danish Air.,Felix Horetzky,,,6,54.5,80.8,54.9,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky44/horetzky44#movement01,mutopia,"Nº. 44. Il Pleut, Il Pleut, Bergère.",Felix Horetzky,,,5,32.7,50.7,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky44/horetzky44#movement02,mutopia,"Nº. 44. Il Pleut, Il Pleut, Bergère.",Felix Horetzky,,,5,32.7,50.7,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky45/horetzky45#movement01,mutopia,Nº. 45. Rule Britannia.,Felix Horetzky,,,7,56.7,63.6,91.4,59.8,60.6,8.3
mutopia:ftp/HoretzkyF/horetzky45/horetzky45#movement02,mutopia,Nº. 45. Rule Britannia.,Felix Horetzky,,,7,56.7,63.6,91.4,59.8,60.6,8.3
mutopia:ftp/HoretzkyF/horetzky46/horetzky46#movement01,mutopia,Nº. 46. “C'est L'Amour” a French Air.,Felix Horetzky,,,5,28.9,23.0,16.2,19.8,60.6,25.0
mutopia:ftp/HoretzkyF/horetzky46/horetzky46#movement02,mutopia,Nº. 46. “C'est L'Amour” a French Air.,Felix Horetzky,,,5,28.9,23.0,16.2,19.8,60.6,25.0
mutopia:ftp/HoretzkyF/horetzky47/horetzky47#movement01,mutopia,Nº. 47. Scotch Air.,Felix Horetzky,,,6,39.7,27.8,54.9,19.8,60.6,35.3
mutopia:ftp/HoretzkyF/horetzky47/horetzky47#movement02,mutopia,Nº. 47. Scotch Air.,Felix Horetzky,,,6,39.7,27.8,54.9,19.8,60.6,35.3
mutopia:ftp/HoretzkyF/horetzky48/horetzky48#movement01,mutopia,Nº. 48. An Alexis.,Felix Horetzky,,,5,32.0,36.5,16.2,19.8,60.6,26.8
mutopia:ftp/HoretzkyF/horetzky48/horetzky48#movement02,mutopia,Nº. 48. An Alexis.,Felix Horetzky,,,5,32.0,36.5,16.2,19.8,60.6,26.8
mutopia:ftp/HoretzkyF/horetzky49/horetzky49#movement01,mutopia,Nº. 49. March by Rossini.,Felix Horetzky,,,7,66.5,92.5,91.4,59.8,60.6,28.3
mutopia:ftp/HoretzkyF/horetzky49/horetzky49#movement02,mutopia,Nº. 49. March by Rossini.,Felix Horetzky,,,7,66.5,92.5,91.4,59.8,60.6,28.3
mutopia:ftp/HoretzkyF/horetzky5/horetzky5#movement01,mutopia,Nº. 5. French Air.,Felix Horetzky,,,6,46.4,36.5,54.9,19.8,60.6,60.2
mutopia:ftp/HoretzkyF/horetzky5/horetzky5#movement02,mutopia,Nº. 5. French Air.,Felix Horetzky,,,6,46.4,36.5,54.9,19.8,60.6,60.2
mutopia:ftp/HoretzkyF/horetzky50/horetzky50#movement01,mutopia,Nº. 50. Je Suis Lindor.,Felix Horetzky,,,6,41.8,50.7,16.2,59.8,60.6,21.9
mutopia:ftp/HoretzkyF/horetzky50/horetzky50#movement02,mutopia,Nº. 50. Je Suis Lindor.,Felix Horetzky,,,6,41.8,50.7,16.2,59.8,60.6,21.9
mutopia:ftp/HoretzkyF/horetzky51/horetzky51#movement01,mutopia,Nº. 51. Scotch Air. Kelso.,Felix Horetzky,,,3,14.3,24.2,16.2,19.8,7.7,3.6
mutopia:ftp/HoretzkyF/horetzky51/horetzky51#movement02,mutopia,Nº. 51. Scotch Air. Kelso.,Felix Horetzky,,,3,14.3,24.2,16.2,19.8,7.7,3.6
mutopia:ftp/HoretzkyF/horetzky52/horetzky52#movement01,mutopia,Nº. 52. Polish Air. Krakoviak.,Felix Horetzky,,,5,29.9,36.5,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky52/horetzky52#movement02,mutopia,Nº. 52. Polish Air. Krakoviak.,Felix Horetzky,,,5,29.9,36.5,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky53/horetzky53#movement01,mutopia,Nº. 53. German Air.,Felix Horetzky,,,7,59.6,80.8,54.9,59.8,60.6,42.1
mutopia:ftp/HoretzkyF/horetzky53/horetzky53#movement02,mutopia,Nº. 53. German Air.,Felix Horetzky,,,7,59.6,80.8,54.9,59.8,60.6,42.1
mutopia:ftp/HoretzkyF/horetzky54/horetzky54#movement01,mutopia,Nº. 54. March by Gallenberg.,Felix Horetzky,,,6,43.0,63.6,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky54/horetzky54#movement02,mutopia,Nº. 54. March by Gallenberg.,Felix Horetzky,,,6,43.0,63.6,54.9,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky55/horetzky55#movement01,mutopia,Nº. 55. Rousseau's Dream.,Felix Horetzky,,,6,44.8,80.8,16.2,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky55/horetzky55#movement02,mutopia,Nº. 55. Rousseau's Dream.,Felix Horetzky,,,6,44.8,80.8,16.2,59.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky56/horetzky56#movement01,mutopia,Nº. 56. Chanson Des Marseillois.,Felix Horetzky,,,6,41.1,36.5,16.2,59.8,60.6,32.4
mutopia:ftp/HoretzkyF/horetzky56/horetzky56#movement02,mutopia,Nº. 56. Chanson Des Marseillois.,Felix Horetzky,,,6,41.1,36.5,16.2,59.8,60.6,32.4
mutopia:ftp/HoretzkyF/horetzky57/horetzky57#movement01,mutopia,Nº. 57. Old Saxon Air.,Felix Horetzky,,,5,30.5,50.7,16.2,19.8,60.6,5.2
mutopia:ftp/HoretzkyF/horetzky57/horetzky57#movement02,mutopia,Nº. 57. Old Saxon Air.,Felix Horetzky,,,5,30.5,50.7,16.2,19.8,60.6,5.2
mutopia:ftp/HoretzkyF/horetzky58/horetzky58#movement01,mutopia,Nº. 58. Sul Margine D'un Rio.,Felix Horetzky,,,5,26.2,27.8,16.2,19.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky58/horetzky58#movement02,mutopia,Nº. 58. Sul Margine D'un Rio.,Felix Horetzky,,,5,26.2,27.8,16.2,19.8,60.6,6.7
mutopia:ftp/HoretzkyF/horetzky59/horetzky59#movement01,mutopia,Nº. 59. Venetian Air. “La Biondina”.,Felix Horetzky,,,6,35.4,50.7,16.2,19.8,60.6,29.8
mutopia:ftp/HoretzkyF/horetzky59/horetzky59#movement02,mutopia,Nº. 59. Venetian Air. “La Biondina”.,Felix Horetzky,,,6,35.4,50.7,16.2,19.8,60.6,29.8
mutopia:ftp/HoretzkyF/horetzky6/horetzky6#movement01,mutopia,Nº. 6. Un Noel.,Felix Horetzky,,,3,17.9,27.8,16.2,19.8,9.3,16.2
mutopia:ftp/HoretzkyF/horetzky6/horetzky6#movement02,mutopia,Nº. 6. Un Noel.,Felix Horetzky,,,3,17.9,27.8,16.2,19.8,9.3,16.2
mutopia:ftp/HoretzkyF/horetzky60/horetzky60#movement01,mutopia,Nº. 60. Care Pupille By Blangini.,Felix Horetzky,,,6,52.3,63.6,16.2,59.8,60.6,61.6
mutopia:ftp/HoretzkyF/horetzky60/horetzky60#movement02,mutopia,Nº. 60. Care Pupille By Blangini.,Felix Horetzky,,,6,52.3,63.6,16.2,59.8,60.6,61.6
mutopia:ftp/HoretzkyF/horetzky7/horetzky7#movement01,mutopia,Nº. 7. Le Petit Tambour.,Felix Horetzky,,,6,49.5,27.8,54.9,59.8,60.6,44.2
mutopia:ftp/HoretzkyF/horetzky7/horetzky7#movement02,mutopia,Nº. 7. Le Petit Tambour.,Felix Horetzky,,,6,49.5,27.8,54.9,59.8,60.6,44.2
mutopia:ftp/HoretzkyF/horetzky8/horetzky8#movement01,mutopia,Nº. 8. Russian Air.,Felix Horetzky,,,5,26.6,20.3,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky8/horetzky8#movement02,mutopia,Nº. 8. Russian Air.,Felix Horetzky,,,5,26.6,20.3,16.2,19.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky9/horetzky9#movement01,mutopia,Nº. 9. Polish National Air.,Felix Horetzky,,,6,37.9,36.5,16.2,59.8,60.6,16.2
mutopia:ftp/HoretzkyF/horetzky9/horetzky9#movement02,mutopia,Nº. 9. Polish National Air.,Felix Horetzky,,,6,37.9,36.5,16.2,59.8,60.6,16.2
mutopia:ftp/JolyD/JolyD_Tyrolienne/JolyD_Tyrolienne#movement02,mutopia,Tyrolienne,D. Joly,,,6,48.0,16.5,91.4,19.8,60.6,51.9
mutopia:ftp/KnjzeF/SixStudiesA/SixStudiesA#movement01,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,6,47.8,27.8,54.9,19.8,60.6,76.1
mutopia:ftp/KnjzeF/SixStudiesA/SixStudiesA#movement02,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,6,47.8,27.8,54.9,19.8,60.6,76.1
mutopia:ftp/KnjzeF/SixStudiesB/SixStudiesB#movement01,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,6,47.7,24.2,54.9,19.8,60.6,79.0
mutopia:ftp/KnjzeF/SixStudiesB/SixStudiesB#movement02,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,6,47.7,24.2,54.9,19.8,60.6,79.0
mutopia:ftp/KnjzeF/SixStudiesC/SixStudiesC#movement01,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,5,25.1,27.8,3.2,19.8,11.1,63.8
mutopia:ftp/KnjzeF/SixStudiesC/SixStudiesC#movement02,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,5,25.1,27.8,3.2,19.8,11.1,63.8
mutopia:ftp/KnjzeF/SixStudiesD/SixStudiesD#movement01,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,6,49.2,27.8,54.9,59.8,19.1,84.3
mutopia:ftp/KnjzeF/SixStudiesD/SixStudiesD#movement02,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,6,49.2,27.8,54.9,59.8,19.1,84.3
mutopia:ftp/KnjzeF/SixStudiesE/SixStudiesE#movement01,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,6,36.3,27.8,16.2,19.8,60.6,56.9
mutopia:ftp/KnjzeF/SixStudiesE/SixStudiesE#movement02,mutopia,Six Progressive Studies,Frantisek Max Knjze,,,6,36.3,27.8,16.2,19.8,60.6,56.9
mutopia:ftp/KnjzeF/knjze12monferA/knjze12monferA#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,41.8,63.6,54.9,19.8,60.6,10.0
mutopia:ftp/KnjzeF/knjze12monferA/knjze12monferA#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,41.8,63.6,54.9,19.8,60.6,10.0
mutopia:ftp/KnjzeF/knjze12monferB/knjze12monferB#movement01,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
mutopia:ftp/KnjzeF/knjze12monferB/knjze12monferB#movement02,mutopia,Twelve Monferrine,Frantisek Max Knjze,,,6,37.6,36.5,54.9,19.8,60.6,16.2
